EvtDate,Stkcd,company,llm,Trddt,ret,mv,idx_ret,date_diff,beta,exc_ret,adj_ret,Exc_ret,Adj_ret,cum_exc_ret,cum_adj_ret
2023-06-09,938,新华三H3C,百业灵犀,2023-05-23,-0.023156,78423390.15,-0.012348850739410033,-17,1.1141578306897602,-0.010807149260589967,-0.009397431248667277,0.98919285073941,0.9906025687513327,-0.01008260648286552,-0.007749256294898976
2023-06-09,938,新华三H3C,百业灵犀,2023-05-24,-0.004012,78108781.36,-0.0008432976946472758,-16,1.1141578306897602,-0.0031687023053527242,-0.003072433269906115,0.9968312976946473,0.9969275667300939,-0.013219360009812053,-0.010797880491947631
2023-06-09,938,新华三H3C,百业灵犀,2023-05-25,0.062614,82999517.94,0.012782452188367007,-15,1.1141578306897602,0.049831547811632994,0.04837233079891344,1.049831547811633,1.0483723307989135,0.03595344663145261,0.03705213165988219
2023-06-09,938,新华三H3C,百业灵犀,2023-05-26,0.012405,84029146.7,0.014501144566131679,-14,1.1141578306897602,-0.002096144566131679,-0.003751563772319874,0.9979038554338683,0.9962484362276801,0.033781938443530724,0.03316156445273988
2023-06-09,938,新华三H3C,百业灵犀,2023-05-29,0.0371,87146633.76,0.006466104352210729,-11,1.1141578306897602,0.03063389564778927,0.029895739201927278,1.0306338956477892,1.0298957392019272,0.06545070646837914,0.06404869313707406
2023-06-09,938,新华三H3C,百业灵犀,2023-05-30,0.035773,90264120.82,0.01376338606145902,-10,1.1141578306897602,0.02200961393854098,0.020438415642819136,1.022009613938541,1.0204384156428192,0.0889008651882941,0.08579616259160816
2023-06-09,938,新华三H3C,百业灵犀,2023-05-31,0.033587,93295805.49,0.007325752744016739,-9,1.1141578306897602,0.02626124725598326,0.02542495521455675,1.0262612472559833,1.0254249552145567,0.11749676004625798,0.11340248139763731
2023-06-09,938,新华三H3C,百业灵犀,2023-06-01,-0.005212,92809591.91,0.0058400008481478615,-8,1.1141578306897602,-0.01105200084814786,-0.01171868267619878,0.9889479991518522,0.9882813173238012,0.10514618490642436,0.10035487102724616
2023-06-09,938,新华三H3C,百业灵犀,2023-06-02,-0.015408,91379551.97,0.0001173291210700416,-7,1.1141578306897602,-0.015525329121070042,-0.015538723159008134,0.9844746708789299,0.9844612768409918,0.08798842665885709,0.08325676130968773
2023-06-09,938,新华三H3C,百业灵犀,2023-06-05,0.006573,91980168.75,0.00615122382661934,-4,1.1141578306897602,0.0004217761733806601,-0.0002804341947533692,1.0004217761733807,0.9997195658052467,0.08844731425413577,0.08295297907211885
2023-06-09,938,新华三H3C,百业灵犀,2023-06-06,-0.033582,88891282.48,-0.030400323307933373,-3,1.1141578306897602,-0.0031816766920666276,0.000288758269034399,0.9968183233079334,1.0002887582690343,0.084984226803831,0.08326569069980128
2023-06-09,938,新华三H3C,百业灵犀,2023-06-07,0.001609,89034286.48,0.007879364725997129,-2,1.1141578306897602,-0.006270364725997128,-0.007169855910330377,0.9937296352740028,0.9928301440896696,0.07818097997981699,0.07549883178487926
2023-06-09,938,新华三H3C,百业灵犀,2023-06-08,-0.004176,88662476.09,-0.012864510602871826,-1,1.1141578306897602,0.008688510602871825,0.010157095226181093,1.0086885106028718,1.0101570952261811,0.08754876685618629,0.08642277583496494
2023-06-09,938,新华三H3C,百业灵犀,2023-06-09,0.064194,94354035.04,0.019751315775244572,0,1.1141578306897602,0.04444268422475543,0.04218791686258507,1.0444426842247554,1.0421879168625852,0.13588235328059795,0.13225668957950942
2023-06-09,938,新华三H3C,百业灵犀,2023-06-12,-0.008487,93553212.68,0.01035462111935224,3,1.1141578306897602,-0.01884162111935224,-0.020023682203951867,0.9811583788806477,0.9799763177960481,0.11448048834392677,0.10958474145407071
2023-06-09,938,新华三H3C,百业灵犀,2023-06-13,0.021094,95526667.79,0.021431774235275064,4,1.1141578306897602,-0.00033777423527506234,-0.002784379089806756,0.999662225764725,0.9972156209101932,0.11410404554924747,0.10649523690159723
2023-06-09,938,新华三H3C,百业灵犀,2023-06-14,0.02994,98386747.67,0.00778744702165056,5,1.1141578306897602,0.022152552978349442,0.02126355491974638,1.0221525529783495,1.0212635549197464,0.13878429444167062,0.1300232591398922
2023-06-09,938,新华三H3C,百业灵犀,2023-06-15,-0.009884,97414320.51,-0.001339273082434284,6,1.1141578306897602,-0.008544726917565717,-0.00839183840777383,0.9914552730824343,0.9916081615922262,0.12905369362765384,0.12054028655216431
2023-06-09,938,新华三H3C,百业灵犀,2023-06-16,0.035526,100875017.16,0.025905744577349003,7,1.1141578306897602,0.009620255422650999,0.006662911819297818,1.009620255422651,1.0066629118192978,0.1399154785462393,0.12800634767143215
2023-06-09,938,新华三H3C,百业灵犀,2023-06-19,0.041678,105079334.57,0.026829663372203837,10,1.1141578306897602,0.014848336627796162,0.011785520459088858,1.014848336627796,1.0117855204590889,0.15684132729892908,0.14130048955989594
2023-06-09,938,新华三H3C,百业灵犀,2023-06-20,0.001633,105250939.36,0.006400550012919654,11,1.1141578306897602,-0.004767550012919654,-0.005498222917615878,0.9952324499870804,0.9945017770823841,0.1513260284140192,0.13502536505231144
2023-06-09,938,新华三H3C,百业灵犀,2023-06-21,-0.000815,105165136.97,-0.031205575158078737,12,1.1141578306897602,0.030390575158078737,0.033952935923551274,1.0303905751580786,1.0339529359235513,0.18631548861198755,0.1735628085435379
2023-06-09,938,新华三H3C,百业灵犀,2023-06-26,-0.047593,100159997.19,-0.028746854460738436,17,1.1141578306897602,-0.018846145539261568,-0.015564466994869415,0.9811538544607384,0.9844355330051305,0.16395801425812584,0.15529692894355573
2023-06-09,938,新华三H3C,百业灵犀,2023-06-27,-0.002284,99931190.8,0.008143745455347502,18,1.1141578306897602,-0.010427745455347501,-0.011357417770219565,0.9895722545446525,0.9886425822297804,0.15182055636473035,0.14217573907289216
2023-06-09,938,新华三H3C,百业灵犀,2023-06-28,-0.099886,89949512.04,-0.016685637565043297,19,1.1141578306897602,-0.08320036243495671,-0.0812955662468558,0.9167996375650433,0.9187044337531443,0.055988668615151393,0.049321915611540534
2023-06-09,938,新华三H3C,百业灵犀,2023-06-29,-0.002544,89720705.65,0.01661902973211105,20,1.1141578306897602,-0.01916302973211105,-0.021060222114497474,0.980836970267889,0.9789397778855026,0.03575272636170679,0.027222962999151612
2023-05-06,2230,科大讯飞,星火,2023-04-17,-0.016053,123924611.08,-0.019159955830677367,-19,1.1818993662512614,0.0031069558306773652,0.006592139653679739,1.0031069558306773,1.0065921396536797,0.003106955830677327,0.006592139653679663
2023-05-06,2230,科大讯飞,星火,2023-04-18,0.026275,127180744.6,0.0033667379017217,-18,1.1818993662512614,0.0229082620982783,0.02229585460762102,1.0229082620982783,1.022295854607621,0.026086392887452625,0.029034971648572272
2023-05-06,2230,科大讯飞,星火,2023-04-19,-0.020917,124520504.79,0.0025973161875132086,-17,1.1818993662512614,-0.02351431618751321,-0.023986766355976005,0.9764856838124868,0.976013233644024,0.00195867300939212,0.004351750211509575
2023-05-06,2230,科大讯飞,星火,2023-04-20,0.092976,136097868.42,0.03228287007282552,-16,1.1818993662512614,0.06069312992717448,0.05482089632015571,1.0606931299271745,1.0548208963201557,0.06277068093201055,0.059411213378821603
2023-05-06,2230,科大讯飞,星火,2023-04-21,-0.092416,123500718.36,-0.056092965434938594,-15,1.1818993662512614,-0.036323034565061404,-0.02611975970129217,0.9636769654349386,0.9738802402987078,0.024167624753783423,0.031739647060512466
2023-05-06,2230,科大讯飞,星火,2023-04-24,0.012405,125032774.14,0.0017808373256176986,-12,1.1818993662512614,0.010624162674382301,0.01030022949345585,1.0106241626743824,1.0103002294934558,0.03504854820500336,0.04236680220273281
2023-05-06,2230,科大讯飞,星火,2023-04-25,0.041014,130160905.28,-0.0022734390366083348,-11,1.1818993662512614,0.04328743903660834,0.043700976156578274,1.0432874390366083,1.0437009761565783,0.07985314913535735,0.08791924897220316
2023-05-06,2230,科大讯飞,星火,2023-04-26,-0.068498,121245191.8,-0.02638278143255708,-10,1.1818993662512614,-0.04211521856744292,-0.03731620734491524,0.9578847814325571,0.9626837926550847,0.03437489773878033,0.04732222870303193
2023-05-06,2230,科大讯飞,星火,2023-04-27,-0.028431,117798066.31,-0.022220943178763962,-9,1.1818993662512614,-0.0062100568212360395,-0.002168081339513586,0.993789943178764,0.9978319186604864,0.02795137084936239,0.045051548922523166
2023-05-06,2230,科大讯飞,星火,2023-04-28,0.094653,128948027.79,0.05424168874230968,-8,1.1818993662512614,0.04041131125769032,0.03054478245106601,1.0404113112576903,1.030544782451066,0.06949223365452539,0.0769724211345113
2023-05-06,2230,科大讯飞,星火,2023-05-04,-0.010066,127650036.09,-0.002658377820131867,-2,1.1818993662512614,-0.007407622179868133,-0.006924064939129737,0.9925923778201319,0.9930759350608702,0.0615698392633095,0.06951539415292407
2023-05-06,2230,科大讯飞,星火,2023-05-05,-0.032339,123521996.91,-0.002434158173224623,-1,1.1818993662512614,-0.029904841826775375,-0.02946206999771049,0.9700951581732247,0.9705379300022895,0.029823761132064863,0.038005256746761695
2023-05-06,2230,科大讯飞,星火,2023-05-08,0.100086,135884835.88,0.018323311106712214,2,1.1818993662512614,0.08176268889328778,0.07842969021535214,1.0817626888932879,1.078429690215352,0.11402492092842142,0.11941568747531717
2023-05-06,2230,科大讯飞,星火,2023-05-09,0.006577,136778535.08,-0.01258745825416798,3,1.1818993662512614,0.01916445825416798,0.021454108933315345,1.019164458254168,1.0214541089333153,0.13537460501965692,0.14343175357607474
2023-05-06,2230,科大讯飞,星火,2023-05-10,0.018202,139268125.72,-0.006021873873129956,4,1.1818993662512614,0.024223873873129957,0.02531924891429732,1.02422387387313,1.0253192489142973,0.1628777762504079,0.17238258676137885
2023-05-06,2230,科大讯飞,星火,2023-05-11,-0.048587,132501546.04,-0.003679214808052435,5,1.1818993662512614,-0.04490778519194756,-0.04423853835006057,0.9550922148080524,0.9557614616499395,0.11065551087006487,0.12051809473599251
2023-05-06,2230,科大讯飞,星火,2023-05-12,0.015577,134565565.63,-0.015725548401104,6,1.1818993662512614,0.031302548401104,0.034163015689218354,1.031302548401104,1.0341630156892183,0.1454218587560281,0.15879837198651114
2023-05-06,2230,科大讯飞,星火,2023-05-15,0.010436,135969950.09,-0.001958328660325234,9,1.1818993662512614,0.012394328660325235,0.012750547402550076,1.0123943286603252,1.01275054740255,0.1596185937281709,0.17357368555852282
2023-05-06,2230,科大讯飞,星火,2023-05-16,-0.074804,125798802.03,-0.02886819270889619,10,1.1818993662512614,-0.0459358072911038,-0.04068470133253631,0.9540641927088962,0.9593152986674637,0.10635057747549292,0.12582719066985049
2023-05-06,2230,科大讯飞,星火,2023-05-17,-0.013363,124117796.38,0.009590734258607375,11,1.1818993662512614,-0.022953734258607375,-0.024698282742132316,0.9770462657413926,0.9753017172578677,0.08095570032326371,0.09802119239590601
2023-05-06,2230,科大讯飞,星火,2023-05-18,0.049031,130203462.38,0.03007926061435624,12,1.1818993662512614,0.01895173938564376,0.01348034094258583,1.0189517393856438,1.0134803409425859,0.10144169104321632,0.1128228924315875
2023-05-06,2230,科大讯飞,星火,2023-05-19,-0.020755,127501086.22,-0.004943734412666366,13,1.1818993662512614,-0.01581126558733363,-0.014912003430755069,0.9841887344126664,0.985087996569245,0.08402650393717015,0.09622847364182485
2023-05-06,2230,科大讯飞,星火,2023-05-22,-0.01769,125245559.66,-0.012350246011545404,16,1.1818993662512614,-0.005339753988454597,-0.003093252065907319,0.9946602460115455,0.9969067479340927,0.0782380690891813,0.09283756265102583
2023-05-06,2230,科大讯飞,星火,2023-05-23,0.003908,125734966.37,-0.017272788196964983,17,1.1818993662512614,0.021180788196964985,0.02432269742338518,1.021180788196965,1.0243226974233852,0.10107600125646377,0.11941832002029651
2023-05-06,2230,科大讯飞,星火,2023-05-24,-0.042647,120372771.15,0.0003513255069260789,18,1.1818993662512614,-0.042998325506926074,-0.04306223139398383,0.9570016744930739,0.9569377686060162,0.05373157694657382,0.07121366929691786
2023-05-06,2230,科大讯飞,星火,2023-05-25,-0.01697,118330030.12,-0.009010397018782267,19,1.1818993662512614,-0.007959602981217732,-0.006320617473828982,0.9920403970187822,0.993679382526171,0.04534429194530665,0.0644429374605553
2023-05-06,2230,科大讯飞,星火,2023-05-26,0.018342,120500442.47,0.02431219056727079,20,1.1818993662512614,-0.00597019056727079,-0.01039256262363724,0.9940298094327292,0.9896074373763628,0.03910338731398433,0.053380647573708195
2023-06-09,2368,电科太极,小可,2023-05-22,-0.026279,21820885.36,-0.012350246011545404,-18,1.3865969451831914,-0.013928753988454596,-0.00915418660813025,0.9860712460115454,0.9908458133918697,-0.013928753988454612,-0.009154186608130277
2023-06-09,2368,电科太极,小可,2023-05-23,-0.011364,21572920.76,-0.017272788196964983,-17,1.3865969451831914,0.005908788196964982,0.012586395348707929,1.005908788196965,1.012586395348708,-0.008102267848654976,0.0033169905288319423
2023-06-09,2368,电科太极,小可,2023-05-24,-0.000575,21560522.53,0.0003513255069260789,-16,1.3865969451831914,-0.0009263255069260789,-0.0010621468746686371,0.9990736744930739,0.9989378531253313,-0.00902108801820889,0.0022513205230398903
2023-06-09,2368,电科太极,小可,2023-05-25,-0.00575,21436540.22,-0.009010397018782267,-15,1.3865969451831914,0.0032603970187822674,0.006743788981131227,1.0032603970187823,1.0067437889811313,-0.005790103327907303,0.009010291934707482
2023-06-09,2368,电科太极,小可,2023-05-26,0.017351,21808487.13,0.02431219056727079,-14,1.3865969451831914,-0.006961190567270792,-0.016360209171289282,0.9930388094327292,0.9836397908287107,-0.012710987882508351,-0.00749732749732801
2023-06-09,2368,电科太极,小可,2023-05-29,0.013644,22106044.66,0.006975278713494761,-11,1.3865969451831914,0.006668721286505239,0.003972099844066823,1.0066687212865053,1.0039720998440669,-0.006127032631467633,-0.003555007786644193
2023-06-09,2368,电科太极,小可,2023-05-30,0.029164,22750752.64,0.031943483499376236,-10,1.3865969451831914,-0.0027794834993762375,-0.015128736638744773,0.9972205165006237,0.9848712633612552,-0.008889486144744607,-0.018629961648836124
2023-06-09,2368,电科太极,小可,2023-05-31,0.065395,24238540.28,0.017478989052289794,-9,1.3865969451831914,0.0479160109477102,0.04115868717520452,1.0479160109477101,1.0411586871752045,0.03860057608753453,0.02176194076277782
2023-06-09,2368,电科太极,小可,2023-06-01,0.004604,24350124.35,0.02039792848957936,-8,1.3865969451831914,-0.01579392848957936,-0.023679705331715928,0.9842060715104206,0.9763202946682841,0.022196992859571996,-0.0024330809136469123
2023-06-09,2368,电科太极,小可,2023-06-02,0.011202,24622885.42,0.002306484818074428,-7,1.3865969451831914,0.008895515181925572,0.008003835197146588,1.0088955151819257,1.0080038351971465,0.03128996172847298,0.0055512803048454185
2023-06-09,2368,电科太极,小可,2023-06-05,0.001511,24660080.11,0.009229515807643416,-4,1.3865969451831914,-0.007718515807643416,-0.011286618424398336,0.9922814841923566,0.9887133815756016,0.023329933856607754,-0.005797993302120608
2023-06-09,2368,电科太极,小可,2023-06-06,-0.036199,23767407.52,-0.02612245673130682,-3,1.3865969451831914,-0.010076543268693183,2.2318704310131388e-05,0.9899234567313068,1.00002231870431,0.013018305499952643,-0.0057758040015086776
2023-06-09,2368,电科太极,小可,2023-06-07,0.026865,24405916.38,0.013650045724758428,-2,1.3865969451831914,0.013214954275241572,0.007937888296439082,1.0132149542752416,1.0079378882964392,0.02640529608711728,0.002116236607944355
2023-06-09,2368,电科太极,小可,2023-06-08,-0.002286,24350124.35,-0.01132393173942275,-1,1.3865969451831914,0.00903793173942275,0.013415729157346568,1.0090379317394227,1.0134157291573467,0.035681877090134595,0.015560356622456029
2023-06-09,2368,电科太极,小可,2023-06-09,0.008656,24560894.26,0.02822958388530361,0,1.3865969451831914,-0.01957358388530361,-0.030487054779154633,0.9804264161146964,0.9695129452208454,0.015409870990422236,-0.015401087601430552
2023-06-09,2368,电科太极,小可,2023-06-12,0.004291,24666279.22,0.000300367277736648,3,1.3865969451831914,0.003990632722263352,0.0038745116502573724,1.0039906327222634,1.0038745116502574,0.019461998848105955,-0.01158624764451155
2023-06-09,2368,电科太极,小可,2023-06-13,0.01709,25087819.05,0.024598869205236316,4,1.3865969451831914,-0.007508869205236315,-0.017018716894941555,0.9924911307947637,0.9829812831050584,0.011806992039046671,-0.028407781470916493
2023-06-09,2368,电科太极,小可,2023-06-14,0.004942,25211801.36,0.00394825896865304,5,1.3865969451831914,0.00099374103134696,-0.0005326438247264436,1.000993741031347,0.9994673561752736,0.012812466162839709,-0.028925294066268203
2023-06-09,2368,电科太极,小可,2023-06-15,-0.014753,24839854.45,-0.009463319690787054,6,1.3865969451831914,-0.005289680309212947,-0.0016311898254627276,0.994710319690787,0.9983688101745373,0.007455012003652728,-0.03050930124635154
2023-06-09,2368,电科太极,小可,2023-06-16,0.056152,26234655.36,0.028029750927533258,7,1.3865969451831914,0.028122249072466743,0.017286032989636657,1.0281222490724669,1.0172860329896367,0.03578691278052459,-0.013750653044550032
2023-06-09,2368,电科太极,小可,2023-06-19,0.032845,27096332.36,0.021377161755539314,10,1.3865969451831914,0.011467838244460685,0.0032034928130822357,1.0114678382444606,1.0032034928130822,0.047665149552020836,-0.010591210349671254
2023-06-09,2368,电科太极,小可,2023-06-20,0.056966,28639912.04,0.01858635968016644,11,1.3865969451831914,0.03837964031983356,0.031194210445405178,1.0383796403198335,1.0311942104454053,0.08787416116745206,0.020272615651214743
2023-06-09,2368,电科太极,小可,2023-06-21,-0.036364,27598460.69,-0.046351580612378644,12,1.3865969451831914,0.009987580612378644,0.027906960081536668,1.0099875806123786,1.0279069600815367,0.09873939204823579,0.04874532280847821
2023-06-09,2368,电科太极,小可,2023-06-26,-0.057727,26005288.1,-0.052515377298340625,17,1.3865969451831914,-0.0052116227016593755,0.015090661737021838,0.9947883772983406,1.015090661737022,0.09301317688942978,0.06457158372326477
2023-06-09,2368,电科太极,小可,2023-06-27,0.010727,26284248.28,0.007808064546642702,18,1.3865969451831914,0.002918935453357299,-9.963844816794978e-05,1.0029189354533572,0.999900361551832,0.09620361180243897,0.06446551146269885
2023-06-09,2368,电科太极,小可,2023-06-28,-0.023585,25664336.76,-0.02312688514387963,19,1.3865969451831914,-0.0004581148561203681,0.008482668292106029,0.9995418851438796,1.008482668292106,0.09570142464253939,0.07349501930482383
2023-06-09,2368,电科太极,小可,2023-06-29,0.029227,26414429.7,0.008635985802046721,20,1.3865969451831914,0.020591014197953277,0.017252368468236603,1.0205910141979533,1.0172523684682366,0.11826302823407153,0.09201535092668744
2023-05-09,2373,宇视科技,梧桐,2023-04-19,0.028807,20602581.39,0.0025973161875132086,-20,1.0100969885604327,0.02620968381248679,0.026183458740653642,1.0262096838124868,1.0261834587406535,0.026209683812486784,0.02618345874065353
2023-05-09,2373,宇视科技,梧桐,2023-04-20,0.023333,21083308.29,0.03228287007282552,-19,1.0100969885604327,-0.008949870072825522,-0.009275829842648776,0.9910501299271745,0.9907241701573513,0.017025240474889625,0.016664755590034552
2023-05-09,2373,宇视科技,梧桐,2023-04-21,-0.022801,20602581.39,-0.056092965434938594,-18,1.0100969885604327,0.03329196543493859,0.03385833546525592,1.0332919654349386,1.033858335465256,0.05088400962723982,0.0510873319405043
2023-05-09,2373,宇视科技,梧桐,2023-04-24,-0.004,20520171.06,0.0017808373256176986,-15,1.0100969885604327,-0.005780837325617698,-0.005798818419722452,0.9942191626743823,0.9942011815802776,0.04480902011949195,0.044992267359310834
2023-05-09,2373,宇视科技,梧桐,2023-04-25,-0.074967,18981844.99,-0.0022734390366083348,-14,1.0100969885604327,-0.07269356096339168,-0.07267060607544619,0.9273064390366084,0.9273293939245538,-0.03114186807966579,-0.030947954053844984
2023-05-09,2373,宇视科技,梧桐,2023-04-26,-0.044139,18144006.68,-0.02638278143255708,-13,1.0100969885604327,-0.017756218567442916,-0.01748983192512599,0.9822437814325571,0.982510168074874,-0.04834512483088771,-0.047896511464142755
2023-05-09,2373,宇视科技,梧桐,2023-04-27,0.020439,18514853.14,-0.022220943178763962,-12,1.0100969885604327,0.04265994317876396,0.04288430778784197,1.042659943178764,1.042884307787842,-0.00774758193037961,-0.007066212415892892
2023-05-09,2373,宇视科技,梧桐,2023-04-28,0.078635,19970768.89,0.05424168874230968,-11,1.0100969885604327,0.024393311257690314,0.023845633546960662,1.0243933112576904,1.0238456335469606,0.016456740149788596,0.016610922819233265
2023-05-09,2373,宇视科技,梧桐,2023-05-04,-0.050206,18968109.93,-0.002658377820131867,-5,1.0100969885604327,-0.04754762217986813,-0.047520780569428954,0.9524523778201319,0.952479219430571,-0.03187336089303394,-0.03169922176854423
2023-05-09,2373,宇视科技,梧桐,2023-05-05,0.044895,19819683.3,-0.002434158173224623,-4,1.0100969885604327,0.04732915817322462,0.04735373584045395,1.0473291581732247,1.0473537358404539,0.013947257940972069,0.014153437497933963
2023-05-09,2373,宇视科技,梧桐,2023-05-08,-0.004851,19723537.92,0.018323311106712214,-1,1.0100969885604327,-0.023174311106712215,-0.023359321369345938,0.9768256888932878,0.9766406786306541,-0.009550271260349796,-0.009536498566407148
2023-05-09,2373,宇视科技,梧桐,2023-05-09,-0.036212,19009315.1,-0.01258745825416798,0,1.0100969885604327,-0.02362454174583202,-0.023497446323834763,0.9763754582541679,0.9765025536761652,-0.03294919222410775,-0.03280986152706045
2023-05-09,2373,宇视科技,梧桐,2023-05-10,-0.026734,18501118.09,-0.006021873873129956,1,1.0100969885604327,-0.020712126126870047,-0.020651323335260683,0.97928787387313,0.9793486766647393,-0.052978870525853594,-0.05278361780334062
2023-05-09,2373,宇视科技,梧桐,2023-05-11,-0.037862,17800630.32,-0.003679214808052435,2,1.0100969885604327,-0.03418278519194756,-0.03414563620211929,0.9658172148080524,0.9658543637978807,-0.0853506903669039,-0.08512692379451536
2023-05-09,2373,宇视科技,梧桐,2023-05-12,-0.018519,17470989.02,-0.015725548401104,3,1.0100969885604327,-0.002793451598896001,-0.002634670916583523,0.997206548401104,0.9973653290834165,-0.08790571894332755,-0.08753731328075931
2023-05-09,2373,宇视科技,梧桐,2023-05-15,-0.029088,16962792.01,-0.001958328660325234,6,1.0100969885604327,-0.027129671339674765,-0.027109898117593893,0.9728703286603252,0.9728901018824061,-0.11265053701919203,-0.11227408375382397
2023-05-09,2373,宇视科技,梧桐,2023-05-16,-0.053441,16056278.43,-0.02886819270889619,7,1.0100969885604327,-0.024572807291103813,-0.02428132547956172,0.9754271927088962,0.9757186745204383,-0.13445520437288383,-0.1338292456628395
2023-05-09,2373,宇视科技,梧桐,2023-05-17,0.004277,16124953.7,0.009590734258607375,8,1.0100969885604327,-0.005313734258607375,-0.005410571792702683,0.9946862657413926,0.9945894282072973,-0.13905447940576698,-0.13851572471392015
2023-05-09,2373,宇视科技,梧桐,2023-05-18,0.049404,16921586.85,0.03007926061435624,9,1.0100969885604327,0.019324739385643764,0.019021029435314335,1.0193247393856437,1.0190210294353144,-0.12241693159504607,-0.12212940695564312
2023-05-09,2373,宇视科技,梧桐,2023-05-19,-0.00974,16756766.2,-0.004943734412666366,10,1.0100969885604327,-0.004796265587333634,-0.004746348757523124,0.9952037344126664,0.9952536512424769,-0.12662605306606334,-0.12629608695420524
2023-05-09,2373,宇视科技,梧桐,2023-05-22,-0.006557,16646885.76,-0.012350246011545404,13,1.0100969885604327,0.005793246011545404,0.005917946304242508,1.0057932460115453,1.0059179463042425,-0.12156638293140076,-0.12112555411099368
2023-05-09,2373,宇视科技,梧桐,2023-05-23,-0.018152,16344714.57,-0.017272788196964983,14,1.0100969885604327,-0.0008792118030350182,-0.000704808658203486,0.999120788196965,0.9992951913417966,-0.12233871213571013,-0.12174499242992998
2023-05-09,2373,宇视科技,梧桐,2023-05-24,-0.004202,16276039.3,0.0003513255069260789,15,1.0100969885604327,-0.004553325506926079,-0.0045568728365505,0.9954466744930739,0.9954431271634495,-0.12633498966418422,-0.12574708881749042
2023-05-09,2373,宇视科技,梧桐,2023-05-25,-0.014346,16042543.38,-0.009010397018782267,16,1.0100969885604327,-0.005335602981217732,-0.00524462510559413,0.9946643970187823,0.9947553748944059,-0.13099651929791756,-0.13033221758411695
2023-05-09,2373,宇视科技,梧桐,2023-05-26,0.053938,16907851.79,0.02431219056727079,17,1.0100969885604327,0.02962580943272921,0.029380329522692417,1.0296258094327293,1.0293803295226924,-0.10525158778225918,-0.10478109156146909
2023-05-09,2373,宇视科技,梧桐,2023-05-29,0.018684,17223758.04,0.006975278713494761,20,1.0100969885604327,0.011708721286505238,0.011638291977129251,1.0117087212865052,1.0116382919771292,-0.09477522800205851,-0.09436227252161455
2023-06-28,300188,美亚柏科,天擎,2023-06-08,-0.03614,17577439.62,-0.01132393173942275,-20,1.1237231136836912,-0.02481606826057725,-0.02341503616663429,0.9751839317394227,0.9765849638333657,-0.02481606826057725,-0.023415036166634318
2023-06-28,300188,美亚柏科,天擎,2023-06-09,0.025134,18019229.41,0.02822958388530361,-19,1.1237231136836912,-0.0030955838853036106,-0.006588235901588326,0.9969044161146964,0.9934117640984117,-0.02783483192487679,-0.02984900828631265
2023-06-28,300188,美亚柏科,天擎,2023-06-12,-0.037379,17345681.04,0.000300367277736648,-16,1.1237231136836912,-0.03767936727773665,-0.03771652965258692,0.9623206327222633,0.9622834703474131,-0.064465400347402,-0.0664397369327685
2023-06-28,300188,美亚柏科,天擎,2023-06-13,0.002088,17381893.32,0.024598869205236316,-15,1.1237231136836912,-0.022510869205236317,-0.02555431789640602,0.9774891307947637,0.974445682103594,-0.08552509735715474,-0.09029623267064102
2023-06-28,300188,美亚柏科,天擎,2023-06-14,0.0325,17946804.85,0.00394825896865304,-14,1.1237231136836912,0.028551741031346962,0.02806325013811565,1.028551741031347,1.0280632501381157,-0.05941524675722998,-0.06476698829649097
2023-06-28,300188,美亚柏科,天擎,2023-06-15,-0.039144,17244286.66,-0.009463319690787054,-13,1.1237231136836912,-0.029680680309212944,-0.028509848931284585,0.9703193196907871,0.9714901510687154,-0.08733244212194857,-0.09143034017570839
2023-06-28,300188,美亚柏科,天擎,2023-06-16,0.021629,17584682.08,0.028029750927533258,-12,1.1237231136836912,-0.006400750927533259,-0.009868678988066006,0.9935992490724668,0.990131321011934,-0.09317419983956599,-0.10039672248681064
2023-06-28,300188,美亚柏科,天擎,2023-06-19,0.012356,17801955.74,0.021377161755539314,-9,1.1237231136836912,-0.009021161755539313,-0.011666010769654558,0.9909788382444606,0.9883339892303454,-0.10135482206690971,-0.11089150401069603
